Customer_ID,Customer_Name,Segment,City,State,Country,Postal_Code,Region
RH-19600,Rob Haberlin,Consumer,Carol Stream,Illinois,United States,60188,Central
KH-6330,Katharine Harms,Corporate,Kharkiv,Kharkiv,Ukraine,,EMEA
ME-7725,Max Engle,Consumer,Osh,Osh,Kyrgyzstan,,EMEA
FA-4230,Frank Atkinson,Corporate,Donets'k,Donetsk,Ukraine,,EMEA
GM-4455,Gary Mitchum,Home Office,Sincan,Ankara,Turkey,,EMEA
KH-6510,Keith Herrera,Consumer,Johannesburg,Gauteng,South Africa,,Africa
CD-2790,Cynthia Delaney,Home Office,Port Elizabeth,Eastern Cape,South Africa,,Africa
NB-8580,Nicole Brennan,Corporate,Montréal,Quebec,Canada,,Canada
CS-2250,Chris Selesnick,Corporate,Benghazi,Banghazi,Libya,,Africa
SP-10920,Susan Pistek,Consumer,Angarsk,Irkutsk,Russia,,EMEA
TH-11100,Thea Hendricks,Consumer,Sofia,Sofiya-Grad,Bulgaria,,EMEA
DC-3285,Debra Catini,Consumer,Tamale,Northern,Ghana,,Africa
CM-2655,Corinna Mitchell,Home Office,Plovdiv,Plovdiv,Bulgaria,,EMEA
RF-9735,Roland Fjeld,Consumer,Ahvaz,Khuzestan,Iran,,EMEA
LH-6750,Larry Hughes,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa
JM-5265,Janet Molinari,Corporate,Vancouver,British Columbia,Canada,,Canada
CS-1845,Cari Sayre,Corporate,Esenyurt,Istanbul,Turkey,,EMEA
CS-1860,Cari Schnelling,Consumer,Plovdiv,Plovdiv,Bulgaria,,EMEA
BT-1485,Brad Thomas,Home Office,Riyadh,Ar Riyad,Saudi Arabia,,EMEA
KB-6240,Karen Bern,Corporate,Moshi,Kilimanjaro,Tanzania,,Africa
KB-6600,Ken Brennan,Corporate,Poltava,Poltava,Ukraine,,EMEA
LS-7230,Lycoris Saunders,Consumer,Niamey,Niamey,Niger,,Africa
MS-7365,Maribeth Schnelling,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa
BG-1740,Bruce Geld,Consumer,Istanbul,Istanbul,Turkey,,EMEA
HJ-4875,Heather Jas,Home Office,Jeddah,Makkah,Saudi Arabia,,EMEA
LR-6915,Lena Radford,Consumer,Turgutlu,Manisa,Turkey,,EMEA
JW-6075,Julia West,Consumer,Marrakech,Marrakech-Tensift-El Haouz,Morocco,,Africa
DJ-3420,Denny Joy,Corporate,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa
SP-10650,Stephanie Phelps,Corporate,Shiraz,Fars,Iran,,EMEA
VM-21835,Vivian Mathis,Consumer,Friedberg,Hesse,Germany,,Central
CM-1815,Candace McMahon,Corporate,Mwanza,Mwanza,Tanzania,,Africa
MH-8025,Michelle Huthwaite,Consumer,Korhogo,Savanes,Cote d'Ivoire,,Africa
RD-9480,Rick Duston,Consumer,Meknes,Meknès-Tafilalet,Morocco,,Africa
PW-9030,Pauline Webber,Corporate,Osh,Osh,Kyrgyzstan,,EMEA
EB-4170,Evan Bailliet,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa
SM-10950,Suzanne McNair,Corporate,Amol,Mazandaran,Iran,,EMEA
NP-8325,Naresj Patel,Consumer,Zabol,Sistan Va Baluchestan,Iran,,EMEA
MP-8175,Mike Pelletier,Home Office,Port Elizabeth,Eastern Cape,South Africa,,Africa
CM-2160,Charles McCrossin,Consumer,Cairo,Al Qahirah,Egypt,,Africa
NP-8700,Nora Preis,Consumer,Istanbul,Istanbul,Turkey,,EMEA
BP-1185,Ben Peterman,Corporate,Malatya,Malatya,Turkey,,EMEA
SW-10755,Steven Ward,Corporate,Abidjan,Lagunes,Cote d'Ivoire,,Africa
AC-450,Amy Cox,Consumer,Newcastle,Kwazulu-natal,South Africa,,Africa
SE-10110,Sanjit Engle,Consumer,Mbuji-mayi,Kasai-Oriental,Democratic Republic of the Congo,,Africa
BS-1365,Bill Shonely,Corporate,Accra,Greater Accra,Ghana,,Africa
RM-9750,Roland Murray,Consumer,Warsaw,Masovia,Poland,,EMEA
BT-1395,Bill Tyler,Corporate,Chitungwiza,Harare,Zimbabwe,,Africa
BP-1155,Becky Pak,Consumer,Edmonton,Alberta,Canada,,Canada
GT-4635,Grant Thornton,Corporate,Benghazi,Banghazi,Libya,,Africa
CM-1935,Carlos Meador,Consumer,Lusaka,Lusaka,Zambia,,Africa
RE-9405,Ricardo Emerson,Consumer,Ardabil,Ardabil,Iran,,EMEA
KS-6300,Karen Seio,Corporate,Khorramabad,Lorestan,Iran,,EMEA
TS-11160,Theresa Swint,Corporate,Accra,Greater Accra,Ghana,,Africa
ML-7395,Marina Lichtenstein,Corporate,Vlore,Vlorë,Albania,,EMEA
BF-1170,Ben Ferrer,Home Office,Ndola,Copperbelt,Zambia,,Africa
NS-8640,Noel Staavos,Corporate,Sanandaj,Kordestan,Iran,,EMEA
RB-9570,Rob Beeghly,Consumer,Algiers,Alger,Algeria,,Africa
FM-4380,Fred McMath,Consumer,Kokshetau,Aqmola,Kazakhstan,,EMEA
AG-300,Aleksandra Gannaway,Corporate,Lagos,Lagos,Nigeria,,Africa
SW-10350,Sean Wendt,Home Office,Baghdad,Baghdad,Iraq,,EMEA
JR-6210,Justin Ritter,Corporate,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa
MD-7350,Maribeth Dona,Consumer,Kigali,Kigali,Rwanda,,Africa
ML-7755,Max Ludwig,Home Office,Soweto,Gauteng,South Africa,,Africa
HA-4920,Helen Andreada,Consumer,Jerusalem,Jerusalem,Israel,,EMEA
AS-45,Aaron Smayling,Corporate,Cape Town,Western Cape,South Africa,,Africa
BF-1215,Benjamin Farhat,Home Office,Bulawayo,Bulawayo,Zimbabwe,,Africa
LH-6900,Lena Hernandez,Consumer,Luanda,Luanda,Angola,,Africa
DP-3390,Dennis Pardue,Home Office,Johannesburg,Gauteng,South Africa,,Africa
DH-3075,Dave Hallsten,Corporate,Mombasa,Coast,Kenya,,Africa
HM-4860,Harry Marie,Corporate,Oradea,Bihor,Romania,,EMEA
SB-10185,Sarah Brown,Consumer,Safi,Doukkala-Abda,Morocco,,Africa
RF-9840,Roy Französisch,Consumer,Qarshi,Qashqadaryo,Uzbekistan,,EMEA
SV-10935,Susan Vittorini,Consumer,Tangerang,Jawa Barat,Indonesia,,Southeast Asia
CS-2355,Christine Sundaresam,Consumer,Pretoria,Gauteng,South Africa,,Africa
GM-4695,Greg Maxwell,Corporate,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa
AT-435,Alyssa Tate,Home Office,Dire Dawa,Dire Dawa,Ethiopia,,Africa
MC-8130,Mike Caudle,Corporate,Baghdad,Baghdad,Iraq,,EMEA
FP-4320,Frank Preis,Consumer,Termez,Surxondaryo,Uzbekistan,,EMEA
DK-3225,Dean Katz,Corporate,Medina,Al Madinah,Saudi Arabia,,EMEA
VG-11790,Vivek Gonzalez,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa
LF-7185,Luke Foster,Consumer,Lubumbashi,Katanga,Democratic Republic of the Congo,,Africa
NC-8535,Nick Crebassa,Corporate,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa
DB-3405,Denny Blanton,Consumer,Drobeta-Turnu Severin,Mehedinti,Romania,,EMEA
MH-8115,Mick Hernandez,Home Office,Bo,Southern,Sierra Leone,,Africa
SA-10830,Sue Ann Reed,Consumer,Bandirma,Balikesir,Turkey,,EMEA
JK-5640,Jim Kriz,Home Office,Kryvyy Rih,Dnipropetrovs'k,Ukraine,,EMEA
VF-11715,Vicky Freymann,Home Office,Kananga,Kasai-Occidental,Democratic Republic of the Congo,,Africa
VW-11775,Victoria Wilson,Corporate,Prague,Prague,Czech Republic,,EMEA
SN-10710,Steve Nguyen,Home Office,Vienna,Vienna,Austria,,EMEA
MS-7980,Michael Stewart,Corporate,Voronezh,Voronezh,Russia,,EMEA
AD-180,Alan Dominguez,Home Office,Elazig,Elazig,Turkey,,EMEA
MC-8100,Mick Crebagga,Consumer,Khorramabad,Lorestan,Iran,,EMEA
JB-5925,Joni Blumstein,Consumer,Shkoder,Shkodër,Albania,,EMEA
JC-5340,Jasper Cacioppo,Consumer,Niamey,Niamey,Niger,,Africa
MF-7665,Maureen Fritzler,Corporate,Kerman,Kerman,Iran,,EMEA
RP-9270,Rachel Payne,Corporate,Bishkek,Bishkek,Kyrgyzstan,,EMEA
PF-9120,Peter Fuller,Consumer,Vienna,Vienna,Austria,,EMEA
DK-2895,Dana Kaydos,Consumer,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa
RW-9630,Rob Williams,Corporate,Natitingou,Atakora,Benin,,Africa
TM-11490,Tony Molinari,Consumer,Jeddah,Makkah,Saudi Arabia,,EMEA
Co-2640,Corey-Lock,Consumer,Agadir,Souss-Massa-Draâ,Morocco,,Africa
EM-3810,Eleni McCrary,Corporate,Nizhyn,Chernihiv,Ukraine,,EMEA
JK-6090,Juliana Krohn,Consumer,Lagos,Lagos,Nigeria,,Africa
JH-5430,Jennifer Halladay,Consumer,Cairo,Al Qahirah,Egypt,,Africa
AR-405,Allen Rosenblatt,Corporate,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,,EMEA
TZ-11580,Tracy Zic,Consumer,Ashgabat,Ashgabat,Turkmenistan,,EMEA
BG-1035,Barry Gonzalez,Consumer,Panevezys,Panevezys,Lithuania,,EMEA
PS-9045,Penelope Sewall,Home Office,Prague,Prague,Czech Republic,,EMEA
MS-7770,Maxwell Schwartz,Consumer,Andijon,Andijan,Uzbekistan,,EMEA
SS-10875,Sung Shariari,Consumer,Lagos,Lagos,Nigeria,,Africa
DB-2970,Darren Budd,Corporate,Bertoua,Est,Cameroon,,Africa
SS-10515,Shirley Schmidt,Home Office,Ad Diwem,White Nile,Sudan,,Africa
AW-930,Arthur Wiediger,Home Office,Arbil,Arbil,Iraq,,EMEA
PK-8910,Paul Knutson,Home Office,Qostanay,Qostanay,Kazakhstan,,EMEA
GM-4440,Gary McGarr,Consumer,Cairo,Al Qahirah,Egypt,,Africa
CY-2745,Craig Yedwab,Corporate,Casablanca,Grand Casablanca,Morocco,,Africa
RW-9690,Robert Waldorf,Consumer,Sanandaj,Kordestan,Iran,,EMEA
CC-2100,Chad Cunningham,Home Office,Oran,Oran,Algeria,,Africa
KD-6345,Katherine Ducich,Consumer,Luanda,Luanda,Angola,,Africa
KN-6390,Katherine Nockton,Corporate,Dayr az Zawr,Dayr Az Zawr,Syria,,EMEA
GT-4710,Greg Tran,Consumer,Miass,Chelyabinsk,Russia,,EMEA
TS-11085,Thais Sissman,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA
RR-9525,Rick Reed,Corporate,Tychy,Silesia,Poland,,EMEA
MT-7815,Meg Tillman,Consumer,Arak,Markazi,Iran,,EMEA
JA-5970,Joseph Airdo,Consumer,Libreville,Estuaire,Gabon,,Africa
CB-2535,Claudia Bergmann,Corporate,Benin City,Edo,Nigeria,,Africa
AP-720,Anne Pryor,Home Office,Balmazujvaros,Hajdu-Bihar,Hungary,,EMEA
SP-10860,Sung Pak,Corporate,Mohammedia,Grand Casablanca,Morocco,,Africa
IL-5100,Ivan Liston,Consumer,Al Hillah,Babil,Iraq,,EMEA
VD-11670,Valerie Dominguez,Consumer,Bursa,Bursa,Turkey,,EMEA
EH-3765,Edward Hooks,Corporate,Tarsus,Mersin,Turkey,,EMEA
BS-1755,Bruce Stewart,Consumer,Port Harcourt,Rivers,Nigeria,,Africa
HL-5040,Hunter Lopez,Consumer,Jeddah,Makkah,Saudi Arabia,,EMEA
CA-2310,Christine Abelman,Corporate,Mosul,Ninawa,Iraq,,EMEA
AC-420,Alyssa Crouse,Corporate,Basra,Al Basrah,Iraq,,EMEA
CC-2145,Charles Crestani,Consumer,Nairobi,Nairobi,Kenya,,Africa
KB-6585,Ken Black,Corporate,Mosul,Ninawa,Iraq,,EMEA
JG-5115,Jack Garza,Consumer,Dakar,Dakar,Senegal,,Africa
GK-4620,Grace Kelly,Corporate,Khouribga,Chaouia-Ouardigha,Morocco,,Africa
FW-4395,Fred Wasserman,Corporate,Yaounde,Centre,Cameroon,,Africa
VM-11685,Valerie Mitchum,Home Office,Luhans'k,Luhans'k,Ukraine,,EMEA
RB-9360,Raymond Buch,Consumer,Nairobi,Nairobi,Kenya,,Africa
AG-495,Andrew Gjertsen,Corporate,Windhoek,Khomas,Namibia,,Africa
IM-5070,Irene Maddox,Consumer,Shiraz,Fars,Iran,,EMEA
MC-7635,Matthew Clasen,Corporate,Cairo,Al Qahirah,Egypt,,Africa
SH-10635,Stefanie Holloman,Corporate,Chisinau,Chisinau,Moldova,,EMEA
KC-6540,Kelly Collister,Consumer,Balti,Balti,Moldova,,EMEA
QJ-9255,Quincy Jones,Corporate,Izmir,Izmir,Turkey,,EMEA
JK-5325,Jason Klamczynski,Corporate,Mombasa,Coast,Kenya,,Africa
AI-855,Arianne Irving,Consumer,Kahramanmaras,Kahramanmaras,Turkey,,EMEA
SC-10095,Sanjit Chand,Consumer,Cairo,Al Qahirah,Egypt,,Africa
CT-1995,Carol Triggs,Consumer,Donets'k,Donetsk,Ukraine,,EMEA
PJ-8835,Patrick Jones,Corporate,Calabar,Cross River,Nigeria,,Africa
JM-6195,Justin MacKendrick,Consumer,Baghdad,Baghdad,Iraq,,EMEA
CV-2295,Christina VanderZanden,Consumer,Astana,Astana,Kazakhstan,,EMEA
DB-3120,David Bremer,Corporate,Hamilton,Ontario,Canada,,Canada
NL-8310,Nancy Lomonaco,Home Office,Asyut,Asyut,Egypt,,Africa
BB-1545,Brenda Bowman,Corporate,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa
BV-1245,Benjamin Venier,Corporate,Mashhad,Razavi Khorasan,Iran,,EMEA
BS-1380,Bill Stewart,Corporate,Baghdad,Baghdad,Iraq,,EMEA
KA-6525,Kelly Andreada,Consumer,Voronezh,Voronezh,Russia,,EMEA
RB-9795,Ross Baird,Home Office,Chisinau,Chisinau,Moldova,,EMEA
EP-3915,Emily Phan,Consumer,Huambo,Huambo,Angola,,Africa
JS-5595,Jill Stevenson,Corporate,Istanbul,Istanbul,Turkey,,EMEA
JE-5610,Jim Epp,Corporate,Lagos,Lagos,Nigeria,,Africa
CJ-1875,Carl Jackson,Corporate,Konya,Konya,Turkey,,EMEA
TH-11550,Tracy Hopkins,Home Office,Kisangani,Orientale,Democratic Republic of the Congo,,Africa
HR-4830,Harold Ryan,Corporate,Guelma,Guelma,Algeria,,Africa
KC-6675,Kimberly Carter,Corporate,Malatya,Malatya,Turkey,,EMEA
LS-7200,Luke Schmidt,Corporate,Ostrava,Moravian-Silesian,Czech Republic,,EMEA
DL-2925,Daniel Lacy,Consumer,Mecca,Makkah,Saudi Arabia,,EMEA
WB-11850,William Brown,Consumer,Istanbul,Istanbul,Turkey,,EMEA
SJ-10500,Shirley Jackson,Consumer,K'ut'aisi,Imereti,Georgia,,EMEA
DF-3135,David Flashing,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa
SZ-10035,Sam Zeldin,Home Office,Tehran,Tehran,Iran,,EMEA
CK-2205,Chloris Kastensmidt,Consumer,Gaziantep,Gaziantep,Turkey,,EMEA
TM-11010,Tamara Manning,Consumer,Kulob,Khatlon,Tajikistan,,EMEA
FC-4335,Fred Chung,Corporate,Javanrud,Kermanshah,Iran,,EMEA
GB-4530,George Bell,Corporate,Klagenfurt,Carinthia,Austria,,EMEA
BF-1275,Beth Fritzler,Corporate,Bursa,Bursa,Turkey,,EMEA
NB-8655,Nona Balk,Corporate,Izmir,Izmir,Turkey,,EMEA
EH-3990,Erica Hackney,Consumer,Kisangani,Orientale,Democratic Republic of the Congo,,Africa
SP-10545,Sibella Parks,Corporate,Nairobi,Nairobi,Kenya,,Africa
Dp-3240,Dean percer,Home Office,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa
LW-6825,Laurel Workman,Corporate,Zahedan,Sistan Va Baluchestan,Iran,,EMEA
EN-3780,Edward Nazzal,Consumer,Ivanovo,Ivanovo,Russia,,EMEA
TZ-11445,Tom Zandusky,Corporate,Galati,Galati,Romania,,EMEA
KD-6615,Ken Dana,Corporate,Beni Mellal,Tadla-Azilal,Morocco,,Africa
LD-7005,Lisa DeCherney,Consumer,Rasht,Gilan,Iran,,EMEA
CL-1890,Carl Ludwig,Consumer,Limbe,Sud-Ouest,Cameroon,,Africa
HG-4965,Henry Goldwyn,Corporate,London,Ontario,Canada,,Canada
BO-1350,Bill Overfelt,Corporate,Niamey,Niamey,Niger,,Africa
YC-11895,Yoseph Carroll,Corporate,Edmonton,Alberta,Canada,,Canada
JM-5535,Jessica Myrick,Consumer,Jerusalem,Jerusalem,Israel,,EMEA
RA-9885,Ruben Ausman,Corporate,Poltava,Poltava,Ukraine,,EMEA
KM-6660,Khloe Miller,Consumer,Malatya,Malatya,Turkey,,EMEA
DW-3585,Dorothy Wardle,Corporate,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa
TS-11655,Trudy Schmidt,Consumer,Dakar,Dakar,Senegal,,Africa
RK-9300,Ralph Kennedy,Consumer,Nairobi,Nairobi,Kenya,,Africa
SC-10020,Sam Craven,Consumer,Timisoara,Timis,Romania,,EMEA
AG-390,Allen Goldenen,Consumer,Gulu,Gulu,Uganda,,Africa
AT-735,Annie Thurman,Consumer,Galati,Galati,Romania,,EMEA
JW-5955,Joni Wasserman,Consumer,Alexandria,Al Iskandariyah,Egypt,,Africa
AF-885,Art Foster,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa
KB-6405,Katrina Bavinger,Home Office,Ashdod,Southern,Israel,,EMEA
BP-1290,Beth Paige,Consumer,Zagreb,Grad Zagreb,Croatia,,EMEA
OT-8730,Olvera Toch,Consumer,Constantine,Constantine,Algeria,,Africa
LS-6975,Lindsay Shagiari,Home Office,Mississauga,Ontario,Canada,,Canada
GD-4590,Giulietta Dortch,Corporate,Sliven,Sliven,Bulgaria,,EMEA
MP-7965,Michael Paige,Corporate,Riyadh,Ar Riyad,Saudi Arabia,,EMEA
DS-3180,David Smith,Corporate,Algiers,Alger,Algeria,,Africa
ED-3885,Emily Ducich,Home Office,Gusau,Zamfara,Nigeria,,Africa
NZ-8565,Nick Zandusky,Home Office,Baghdad,Baghdad,Iraq,,EMEA
JG-5805,John Grady,Corporate,East London,Eastern Cape,South Africa,,Africa
EB-3870,Emily Burns,Consumer,Istanbul,Istanbul,Turkey,,EMEA
BG-1695,Brooke Gillingham,Corporate,Sokode,Centrale,Togo,,Africa
SR-10425,Sharelle Roach,Home Office,Cairo,Al Qahirah,Egypt,,Africa
AS-90,Adam Shillingsburg,Consumer,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa
SP-10620,Stefania Perrino,Corporate,Almaty,Almaty City,Kazakhstan,,EMEA
SH-10395,Shahid Hopkins,Consumer,Montréal,Quebec,Canada,,Canada
AR-540,Andy Reiter,Consumer,Shiraz,Fars,Iran,,EMEA
CM-2235,Chris McAfee,Consumer,Bursa,Bursa,Turkey,,EMEA
AS-225,Alan Schoenberger,Corporate,Saveh,Markazi,Iran,,EMEA
RA-9915,Russell Applegate,Consumer,Khomeynishahr,Esfahan,Iran,,EMEA
RS-9420,Ricardo Sperren,Corporate,Kandi,Alibori,Benin,,Africa
TN-11040,Tanja Norvell,Home Office,Bagamoyo,Pwani,Tanzania,,Africa
VP-11730,Victor Preis,Home Office,Istanbul,Istanbul,Turkey,,EMEA
KW-6435,Katrina Willman,Consumer,Lusaka,Lusaka,Zambia,,Africa
PP-8955,Paul Prost,Home Office,Bryansk,Bryansk,Russia,,EMEA
SC-10575,Sonia Cooley,Consumer,Baghdad,Baghdad,Iraq,,EMEA
ML-7410,Maris LaWare,Consumer,Eskisehir,Eskisehir,Turkey,,EMEA
CJ-2010,Caroline Jumper,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa
FG-4260,Frank Gastineau,Home Office,Istanbul,Istanbul,Turkey,,EMEA
TW-11025,Tamara Willingham,Home Office,Lagos,Lagos,Nigeria,,Africa
DB-3210,Dean Braden,Consumer,Cairo,Al Qahirah,Egypt,,Africa
EA-4035,Erin Ashbrook,Corporate,Konya,Konya,Turkey,,EMEA
EM-3825,Elizabeth Moffitt,Corporate,Baghdad,Baghdad,Iraq,,EMEA
TB-11355,Todd Boyes,Corporate,Lagos,Lagos,Nigeria,,Africa
ME-8010,Michelle Ellison,Corporate,Bandundu,Bandundu,Democratic Republic of the Congo,,Africa
JE-5715,Joe Elijah,Consumer,Dakar,Dakar,Senegal,,Africa
MC-7605,Matt Connell,Corporate,Tallinn,Harjumaa,Estonia,,EMEA
FH-4350,Fred Harton,Consumer,Mersin,Mersin,Turkey,,EMEA
BC-1125,Becky Castell,Home Office,Istanbul,Istanbul,Turkey,,EMEA
MG-7875,Michael Grace,Home Office,Arusha,Arusha,Tanzania,,Africa
FH-4275,Frank Hawley,Corporate,Ndola,Copperbelt,Zambia,,Africa
DK-2985,Darren Koutras,Consumer,Kano,Kano,Nigeria,,Africa
BK-1260,Berenike Kampe,Consumer,Misratah,Misratah,Libya,,Africa
MP-7470,Mark Packer,Home Office,Lagos,Lagos,Nigeria,,Africa
SC-10800,Stuart Calhoun,Consumer,Benin City,Edo,Nigeria,,Africa
BD-1500,Bradley Drucker,Consumer,Lagos,Lagos,Nigeria,,Africa
RC-9825,Roy Collins,Consumer,Budapest,Budapest,Hungary,,EMEA
MG-7890,Michael Granlund,Home Office,Istanbul,Istanbul,Turkey,,EMEA
ZC-11910,Zuschuss Carroll,Consumer,Maiduguri,Borno,Nigeria,,Africa
